Event,TSS (mg),TZn (mg),DZn (mg),TCu (mg),DCu (mg),Volume (l),Flow rate (l/min),Conc. TSS (mg/l),Conc. TZn (mg/l),Conc. DZn (mg/l),Conc. TCu (mg/l),Conc. DCu (mg/l)
5/05/2020,97.125,776.03,457.86,42.735,14.103,487.08,2.706,0.1994,1.5932,0.94,0.087737,0.028953
25/05/2020,734.69,5870.2,3463.4,323.26,106.68,1378.1,1.914,0.53313,4.2597,2.5132,0.23458,0.07741
25/05/2020,1.9953,15.942,9.406,0.87793,0.28972,39.6,0.66,0.050386,0.40259,0.23753,0.02217,0.0073161
1/06/2020,8.9216,71.283,42.057,3.9255,1.2954,52.8,0.88,0.16897,1.3501,0.79654,0.074346,0.024534
1/06/2020,3.7987,30.352,17.908,1.6714,0.55157,142.56,0.396,0.026646,0.21291,0.12561,0.011724,0.0038691
4/06/2020,6.2382,49.843,29.407,2.7448,0.90578,52.8,0.88,0.11815,0.944,0.55696,0.051985,0.017155
4/06/2020,202.94,1621.5,956.69,89.295,29.467,1821.6,1.518,0.11141,0.89016,0.52519,0.04902,0.016177
6/06/2020,324.53,2593.0,1529.9,142.79,47.122,1118.0,2.662,0.29027,2.3193,1.3684,0.12772,0.042147
18/06/2020,713.51,5700.9,3363.5,313.94,103.6,1544.4,1.98,0.462,3.6914,2.1779,0.20328,0.067082
19/06/2020,68.654,548.54,323.64,30.208,9.9685,677.16,1.254,0.10138,0.81006,0.47794,0.044609,0.014721
22/06/2020,4.034,32.232,19.017,1.775,0.58573,39.6,0.66,0.10187,0.81393,0.48022,0.044822,0.014791
25/06/2020,77.273,617.41,364.27,34.0,11.22,369.6,1.54,0.20907,1.6705,0.98558,0.091991,0.030357
26/06/2020,1.1577,9.2499,5.4575,0.50938,0.1681,52.8,0.22,0.021926,0.17519,0.10336,0.0096474,0.0031836
27/06/2020,16.856,134.68,79.462,7.4167,2.4475,186.12,1.034,0.090567,0.72363,0.42694,0.039849,0.01315
27/06/2020,5.5421,44.281,26.126,2.4385,0.80471,66.0,1.1,0.083971,0.67092,0.39585,0.036947,0.012193
27/06/2020,3.1396,25.085,14.8,1.3814,0.45587,171.6,0.286,0.018296,0.14619,0.086249,0.0080502,0.0026566
28/06/2020,826.95,6607.3,3898.3,363.86,120.07,5405.4,2.31,0.15299,1.2224,0.72119,0.067313,0.022213
30/06/2020,184.66,1475.5,870.52,81.252,26.813,2109.4,1.034,0.087545,0.69948,0.41269,0.03852,0.012711
7/07/2020,55.849,446.24,263.28,24.574,8.1093,237.6,1.32,0.23506,1.8781,1.1081,0.10342,0.03413
8/07/2020,64.34,514.07,303.3,28.309,9.3421,356.4,1.98,0.18053,1.4424,0.85102,0.079432,0.026212
9/07/2020,571.26,4564.4,2693.0,251.36,82.947,2692.8,2.64,0.21214,1.695,1.0001,0.093343,0.030803
12/07/2020,174.08,1390.9,820.64,76.596,25.277,369.6,3.08,0.471,3.7633,2.2203,0.20724,0.068389
15/07/2020,3.6987,29.553,17.436,1.6274,0.53706,39.6,0.66,0.093403,0.74629,0.44031,0.041097,0.013562
18/07/2020,68.62,548.27,323.48,30.193,9.9636,452.76,1.078,0.15156,1.211,0.71447,0.066686,0.022006
18/07/2020,42.438,339.08,200.06,18.673,6.1621,785.4,0.77,0.054034,0.43173,0.25472,0.023775,0.0078458
23/07/2020,17.412,139.12,82.083,7.6614,2.5282,158.4,0.66,0.10993,0.8783,0.5182,0.048367,0.015961
8/08/2020,18.452,147.43,86.984,8.1189,2.6792,92.4,0.77,0.1997,1.5956,0.94139,0.087866,0.028996
21/08/2020,77.864,622.13,367.06,34.26,11.306,237.6,1.32,0.32771,2.6184,1.5449,0.14419,0.047584
23/08/2020,3.0759,24.577,14.5,1.3534,0.44662,39.6,0.66,0.077675,0.62062,0.36617,0.034177,0.011278
24/08/2020,16.71,133.51,78.77,7.3522,2.4262,200.64,0.836,0.083281,0.66542,0.3926,0.036644,0.012092
25/08/2020,2.4451,19.536,11.526,1.0758,0.35503,52.8,0.44,0.046309,0.37001,0.2183,0.020376,0.006724
27/08/2020,18.465,147.53,87.044,8.1244,2.681,92.4,1.54,0.19983,1.5967,0.94203,0.087926,0.029016
1/09/2020,122.19,976.31,576.02,53.764,17.742,580.8,1.21,0.21038,1.681,0.99177,0.092569,0.030548
6/09/2020,6.1255,48.943,28.876,2.6952,0.88942,66.0,0.55,0.092811,0.74156,0.43752,0.040837,0.013476
6/09/2020,4.5799,36.593,21.59,2.0152,0.665,79.2,0.66,0.057827,0.46204,0.2726,0.025444,0.0083965
10/09/2020,735.95,5880.2,3469.3,323.82,106.86,1188.0,3.96,0.61949,4.9497,2.9203,0.27257,0.08995
11/09/2020,68.942,550.85,325.0,30.335,10.01,740.52,1.122,0.0931,0.74387,0.43888,0.040964,0.013518
17/09/2020,9.0747,72.507,42.779,3.9929,1.3177,118.8,0.396,0.076387,0.61033,0.36009,0.03361,0.011091
7/10/2020,20.112,160.69,94.809,8.8492,2.9202,92.4,0.77,0.21766,1.7391,1.0261,0.09577,0.031604
13/10/2020,20.951,167.4,98.765,9.2185,3.0421,118.8,0.99,0.17636,1.4091,0.83136,0.077596,0.025607
15/10/2020,3.3688,26.916,15.881,1.4823,0.48914,39.6,0.66,0.08507,0.67971,0.40103,0.037431,0.012352
26/10/2020,639.0,5105.6,3012.3,281.16,92.782,1564.2,1.738,0.40851,3.264,1.9258,0.17975,0.059316
29/10/2020,93.564,747.58,441.07,41.168,13.585,211.2,3.52,0.44301,3.5397,2.0884,0.19492,0.064325
7/11/2020,4454.2,35589.0,20997.0,1959.8,646.74,4704.5,4.356,0.94679,7.5649,4.4633,0.41659,0.13747
19/11/2020,53.773,429.65,253.49,23.66,7.8079,118.8,1.98,0.45264,3.6166,2.1338,0.19916,0.065723
22/11/2020,3.8577,30.823,18.186,1.6974,0.56014,39.6,0.66,0.097418,0.77837,0.45924,0.042864,0.014145
22/11/2020,7.3502,58.728,34.65,3.2341,1.0673,158.4,0.66,0.046403,0.37076,0.21875,0.020417,0.0067377
25/11/2020,13.37,106.83,63.028,5.8828,1.9413,105.6,0.88,0.12661,1.0116,0.59685,0.055709,0.018384
25/11/2020,37.922,302.99,178.77,16.686,5.5062,712.8,0.792,0.053201,0.42508,0.25079,0.023408,0.0077248
27/11/2020,429.12,3428.7,2022.9,188.81,62.309,1042.8,3.476,0.41151,3.288,1.9399,0.18106,0.059751
30/11/2020,74.014,591.37,348.91,32.566,10.747,506.88,1.056,0.14602,1.1667,0.68835,0.064249,0.021202
5/12/2020,320.18,2558.2,1509.3,140.88,46.49,660.0,2.75,0.48511,3.8761,2.2869,0.21345,0.070439
20/12/2020,591.03,4722.4,2786.2,260.05,85.818,831.6,2.772,0.71072,5.6786,3.3504,0.31272,0.1032
21/12/2020,109.26,873.01,515.07,48.076,15.865,596.64,2.486,0.18313,1.4632,0.86329,0.080577,0.02659
22/12/2020,28.478,227.54,134.25,12.53,4.1351,316.8,1.056,0.089894,0.71825,0.42377,0.039553,0.013053
23/12/2020,95.734,764.92,451.3,42.123,13.901,978.12,0.858,0.097876,0.78203,0.4614,0.043065,0.014212
25/12/2020,257.23,2055.3,1212.6,113.18,37.35,1294.9,2.398,0.19864,1.5872,0.93643,0.087404,0.028843
25/12/2020,60.689,484.91,286.09,26.703,8.812,644.16,1.342,0.094214,0.75277,0.44413,0.041454,0.01368
26/12/2020,379.61,3033.1,1789.5,167.03,55.119,1940.4,2.156,0.19563,1.5631,0.92223,0.086078,0.028406
