Event,TSS (mg),TZn (mg),DZn (mg),TCu (mg),DCu (mg),Volume (l),Flow rate (l/min),Conc. TSS (mg/l),Conc. TZn (mg/l),Conc. DZn (mg/l),Conc. TCu (mg/l),Conc. DCu (mg/l)
16/05/2018,32.838,5.9414,5.0502,0.0083334,0.0016667,2.61,0.0145,12.582,2.2764,1.9349,0.0031929,0.00063857
16/05/2018,43.899,17.4,14.79,0.024578,0.0049157,6.6,0.018333,6.6514,2.6364,2.2409,0.003724,0.0007448
20/05/2018,56.869,6.2281,5.2939,0.0086849,0.001737,2.4,0.008,23.695,2.595,2.2058,0.0036187,0.00072374
23/05/2018,87.248,3.6344,3.0892,0.0051316,0.0010263,4.8,0.08,18.177,0.75716,0.64359,0.0010691,0.00021381
25/05/2018,195.82,29.867,25.387,0.042187,0.0084375,10.37,0.010167,18.883,2.8802,2.4482,0.0040682,0.00081364
27/05/2018,3.6595,0.3456,0.29376,0.00032016,6.4032e-05,0.3,0.005,12.198,1.152,0.97919,0.0010672,0.00021344
27/05/2018,157.66,58.639,49.843,0.082955,0.016591,20.01,0.0115,7.8792,2.9305,2.4909,0.0041457,0.00082913
2/06/2018,8.1651,0.36537,0.31057,0.00032163,6.4326e-05,0.3,0.005,27.217,1.2179,1.0352,0.0010721,0.00021442
3/06/2018,110.25,35.392,30.083,0.050049,0.01001,12.48,0.016,8.8343,2.8359,2.4105,0.0040103,0.00080206
4/06/2018,129.34,36.183,30.756,0.051133,0.010227,12.42,0.009,10.414,2.9133,2.4763,0.004117,0.0008234
5/06/2018,208.83,65.558,55.724,0.092788,0.018558,22.95,0.0255,9.0995,2.8565,2.4281,0.004043,0.00080861
7/06/2018,40.721,12.462,10.593,0.017556,0.0035112,4.62,0.011,8.814,2.6974,2.2927,0.0038,0.00076001
11/06/2018,101.46,11.206,9.525,0.015739,0.0031478,4.08,0.0085,24.867,2.7465,2.3346,0.0038576,0.00077152
12/06/2018,318.13,74.124,63.005,0.10491,0.020981,25.52,0.019333,12.466,2.9045,2.4689,0.0041107,0.00082215
14/06/2018,13.758,4.5347,3.8545,0.0062564,0.0012513,1.68,0.0046667,8.1892,2.6992,2.2943,0.0037241,0.00074481
18/06/2018,61.216,6.6196,5.6267,0.009098,0.0018196,2.28,0.0031667,26.849,2.9033,2.4678,0.0039903,0.00079807
19/06/2018,17.844,3.8074,3.2363,0.005322,0.0010644,2.0,0.016667,8.9218,1.9037,1.6181,0.002661,0.0005322
26/06/2018,22.444,1.4439,1.2273,0.0018654,0.00037308,0.7,0.0058333,32.063,2.0627,1.7533,0.0026649,0.00053297
1/07/2018,143.09,14.624,12.43,0.020483,0.0040965,5.0,0.0041667,28.619,2.9248,2.4861,0.0040965,0.0008193
10/07/2018,199.26,14.506,12.33,0.020486,0.0040972,5.92,0.024667,33.659,2.4503,2.0827,0.0034605,0.0006921
15/07/2018,116.93,10.544,8.962,0.014838,0.0029676,4.1,0.013667,28.52,2.5716,2.1859,0.0036191,0.00072382
16/07/2018,48.483,14.698,12.494,0.020716,0.0041432,5.31,0.0098333,9.1306,2.7681,2.3529,0.0039013,0.00078026
23/07/2018,19.797,1.7096,1.4531,0.0020762,0.00041524,0.6,0.0025,32.995,2.8493,2.4219,0.0034603,0.00069207
24/07/2018,10.944,2.3916,2.0329,0.0031818,0.00063637,0.92,0.0038333,11.896,2.5996,2.2097,0.0034585,0.0006917
25/07/2018,13.944,0.80652,0.68554,0.0010677,0.00021354,1.0,0.016667,13.944,0.80652,0.68554,0.0010677,0.00021354
29/07/2018,12.578,1.0968,0.93224,0.0013317,0.00026635,0.5,0.0041667,25.156,2.1935,1.8645,0.0026635,0.0005327
6/08/2018,66.784,5.8343,4.9591,0.0078958,0.0015792,1.96,0.0023333,34.073,2.9767,2.5302,0.0040285,0.00080569
8/08/2018,20.101,0.88114,0.74897,0.0011759,0.00023518,1.1,0.018333,18.273,0.80104,0.68088,0.001069,0.0002138
17/08/2018,186.15,13.972,11.877,0.019635,0.003927,4.95,0.0075,37.606,2.8227,2.3993,0.0039667,0.00079333
24/08/2018,54.32,4.723,4.0145,0.0065145,0.0013029,1.8,0.006,30.178,2.6239,2.2303,0.0036192,0.00072384
29/08/2018,46.378,4.4125,3.7506,0.0060348,0.001207,1.62,0.0045,28.628,2.7237,2.3152,0.0037252,0.00074503
3/09/2018,634.4,75.09,63.827,0.1063,0.021261,26.64,0.037,23.814,2.8187,2.3959,0.0039903,0.00079807
3/09/2018,29.937,10.254,8.7159,0.014396,0.0028791,3.69,0.0068333,8.1131,2.7788,2.362,0.0039013,0.00078025
24/09/2018,486.68,16.562,14.077,0.023506,0.0047012,8.8,0.073333,55.304,1.882,1.5997,0.0026712,0.00053423
25/09/2018,30.378,13.355,11.352,0.018822,0.0037643,4.88,0.010167,6.2249,2.7367,2.3262,0.0038569,0.00077138
5/10/2018,93.578,5.7594,4.8955,0.00803,0.001606,2.32,0.0096667,40.335,2.4825,2.1101,0.0034612,0.00069224
11/10/2018,38.753,3.3555,2.8522,0.0045672,0.00091343,1.32,0.0055,29.359,2.5421,2.1608,0.00346,0.000692
11/10/2018,140.58,66.962,56.918,0.094743,0.018949,22.75,0.010833,6.1793,2.9434,2.5019,0.0041645,0.0008329
17/10/2018,18.058,2.0339,1.7288,0.0025332,0.00050664,0.7,0.0023333,25.797,2.9056,2.4698,0.0036188,0.00072377
25/10/2018,110.07,8.0069,6.8059,0.011221,0.0022442,3.1,0.010333,35.505,2.5829,2.1954,0.0036197,0.00072393
29/10/2018,208.27,22.925,19.486,0.032407,0.0064813,8.7,0.024167,23.939,2.635,2.2398,0.0037249,0.00074498
30/10/2018,41.583,12.925,10.986,0.018205,0.003641,4.72,0.0098333,8.8099,2.7384,2.3276,0.003857,0.0007714
30/10/2018,9.4851,2.8745,2.4433,0.003991,0.00079821,1.5,0.0125,6.3234,1.9163,1.6289,0.0026607,0.00053214
31/10/2018,67.068,15.304,13.008,0.021546,0.0043091,5.4,0.0075,12.42,2.834,2.4089,0.00399,0.00079799
2/11/2018,22.922,3.4683,2.9481,0.0047897,0.00095794,1.5,0.0083333,15.281,2.3122,1.9654,0.0031931,0.00063863
8/11/2018,771.9,83.067,70.607,0.11757,0.023515,28.6,0.021667,26.989,2.9045,2.4688,0.004111,0.0008222
18/11/2018,168.74,11.565,9.8299,0.016289,0.0032579,4.5,0.015,37.498,2.5699,2.1844,0.0036199,0.00072397
19/11/2018,35.687,7.874,6.6929,0.011067,0.0022134,3.2,0.013333,11.152,2.4606,2.0915,0.0034585,0.00069169
20/11/2018,128.83,45.295,38.501,0.064106,0.012821,16.87,0.040167,7.6368,2.6849,2.2822,0.0038,0.00076
23/11/2018,18.928,0.73949,0.62857,0.00096291,0.00019258,0.9,0.015,21.031,0.82165,0.69841,0.0010699,0.00021398
24/11/2018,33.488,5.6767,4.8252,0.0079839,0.0015968,3.0,0.025,11.163,1.8922,1.6084,0.0026613,0.00053226
24/11/2018,25.638,8.1633,6.9388,0.011438,0.0022876,3.01,0.0071667,8.5174,2.7121,2.3053,0.0038,0.00076
25/11/2018,14.732,3.4343,2.9191,0.0047896,0.00095793,1.8,0.015,8.1846,1.9079,1.6217,0.0026609,0.00053218
27/11/2018,56.904,9.2671,7.8771,0.012928,0.0025856,3.24,0.0045,17.563,2.8602,2.4312,0.0039901,0.00079802
28/11/2018,9.849,3.1964,2.7169,0.0043413,0.00086826,1.2,0.004,8.2075,2.6636,2.2641,0.0036177,0.00072355
30/11/2018,9.3584,1.0881,0.92487,0.0013312,0.00026624,0.5,0.0041667,18.717,2.1762,1.8497,0.0026624,0.00053248
1/12/2018,2.5423,0.38729,0.32919,0.00042629,8.5259e-05,0.4,0.0066667,6.3559,0.96822,0.82299,0.0010657,0.00021315
5/12/2018,322.57,35.254,29.966,0.049866,0.0099732,12.78,0.023667,25.24,2.7585,2.3448,0.0039019,0.00078038
11/12/2018,193.65,18.903,16.068,0.026612,0.0053225,6.56,0.0068333,29.52,2.8816,2.4493,0.0040567,0.00081135
18/12/2018,1071.4,115.96,98.567,0.16415,0.03283,39.44,0.019333,27.165,2.9402,2.4992,0.0041621,0.00083241
21/12/2018,85.969,15.36,13.056,0.021676,0.0043352,5.82,0.016167,14.771,2.6392,2.2433,0.0037244,0.00074487
22/12/2018,186.55,54.865,46.635,0.077649,0.01553,19.58,0.029667,9.5277,2.8021,2.3818,0.0039657,0.00079315
31/12/2018,67.397,4.5063,3.8303,0.0062295,0.0012459,1.8,0.0075,37.443,2.5035,2.128,0.0034609,0.00069217
