Event,TSS (mg),TZn (mg),DZn (mg),TCu (mg),DCu (mg),Volume (l),Flow rate (l/min),Conc. TSS (mg/l),Conc. TZn (mg/l),Conc. DZn (mg/l),Conc. TCu (mg/l),Conc. DCu (mg/l)
24/09/2018,48668.0,1656.2,1407.7,2.3506,0.47012,880.0,7.3333,55.304,1.882,1.5997,0.0026712,0.00053423
25/09/2018,3037.8,1335.5,1135.2,1.8822,0.37643,488.0,1.0167,6.2249,2.7367,2.3262,0.0038569,0.00077138
5/10/2018,9357.8,575.94,489.55,0.803,0.1606,232.0,0.96667,40.335,2.4825,2.1101,0.0034612,0.00069224
11/10/2018,3875.3,335.55,285.22,0.45672,0.091343,132.0,0.55,29.359,2.5421,2.1608,0.00346,0.000692
11/10/2018,14058.0,6696.2,5691.8,9.4743,1.8949,2275.0,1.0833,6.1793,2.9434,2.5019,0.0041645,0.0008329
17/10/2018,1805.8,203.39,172.88,0.25332,0.050664,70.0,0.23333,25.797,2.9056,2.4698,0.0036188,0.00072377
25/10/2018,11007.0,800.69,680.59,1.1221,0.22442,310.0,1.0333,35.505,2.5829,2.1954,0.0036197,0.00072393
29/10/2018,20827.0,2292.5,1948.6,3.2407,0.64813,870.0,2.4167,23.939,2.635,2.2398,0.0037249,0.00074498
30/10/2018,4158.3,1292.5,1098.6,1.8205,0.3641,472.0,0.98333,8.8099,2.7384,2.3276,0.003857,0.0007714
30/10/2018,948.51,287.45,244.33,0.3991,0.079821,150.0,1.25,6.3234,1.9163,1.6289,0.0026607,0.00053214
31/10/2018,6706.8,1530.4,1300.8,2.1546,0.43091,540.0,0.75,12.42,2.834,2.4089,0.00399,0.00079799
2/11/2018,2292.2,346.83,294.81,0.47897,0.095794,150.0,0.83333,15.281,2.3122,1.9654,0.0031931,0.00063863
8/11/2018,77190.0,8306.7,7060.7,11.757,2.3515,2860.0,2.1667,26.989,2.9045,2.4688,0.004111,0.0008222
18/11/2018,16874.0,1156.5,982.99,1.6289,0.32579,450.0,1.5,37.498,2.5699,2.1844,0.0036199,0.00072397
19/11/2018,3568.7,787.4,669.29,1.1067,0.22134,320.0,1.3333,11.152,2.4606,2.0915,0.0034585,0.00069169
20/11/2018,12883.0,4529.5,3850.1,6.4106,1.2821,1687.0,4.0167,7.6368,2.6849,2.2822,0.0038,0.00076
23/11/2018,1892.8,73.949,62.857,0.096291,0.019258,90.0,1.5,21.031,0.82165,0.69841,0.0010699,0.00021398
24/11/2018,3348.8,567.67,482.52,0.79839,0.15968,300.0,2.5,11.163,1.8922,1.6084,0.0026613,0.00053226
24/11/2018,2563.8,816.33,693.88,1.1438,0.22876,301.0,0.71667,8.5174,2.7121,2.3053,0.0038,0.00076
25/11/2018,1473.2,343.43,291.91,0.47896,0.095793,180.0,1.5,8.1846,1.9079,1.6217,0.0026609,0.00053218
27/11/2018,5690.4,926.71,787.71,1.2928,0.25856,324.0,0.45,17.563,2.8602,2.4312,0.0039901,0.00079802
28/11/2018,984.9,319.64,271.69,0.43413,0.086826,120.0,0.4,8.2075,2.6636,2.2641,0.0036177,0.00072355
30/11/2018,935.84,108.81,92.487,0.13312,0.026624,50.0,0.41667,18.717,2.1762,1.8497,0.0026624,0.00053248
1/12/2018,254.23,38.729,32.919,0.042629,0.0085259,40.0,0.66667,6.3559,0.96822,0.82299,0.0010657,0.00021315
5/12/2018,32257.0,3525.4,2996.6,4.9866,0.99732,1278.0,2.3667,25.24,2.7585,2.3448,0.0039019,0.00078038
11/12/2018,19365.0,1890.3,1606.8,2.6612,0.53225,656.0,0.68333,29.52,2.8816,2.4493,0.0040567,0.00081135
18/12/2018,107140.0,11596.0,9856.7,16.415,3.283,3944.0,1.9333,27.165,2.9402,2.4992,0.0041621,0.00083241
21/12/2018,8596.9,1536.0,1305.6,2.1676,0.43352,582.0,1.6167,14.771,2.6392,2.2433,0.0037244,0.00074487
22/12/2018,18655.0,5486.5,4663.5,7.7649,1.553,1958.0,2.9667,9.5277,2.8021,2.3818,0.0039657,0.00079315
31/12/2018,6739.7,450.63,383.03,0.62295,0.12459,180.0,0.75,37.443,2.5035,2.128,0.0034609,0.00069217
,
Average:,19242.0mg,2563.6mg,3.6184mg
Total:,1731800.0mg,230720.0mg,325.66mg
,
Area:,100.0m2
Material:,Galvanised uncoated old
Surface:,Roof
